GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
99,1632,1050,61,321,2317,5.1,99,30,6.8
99,1644,1050,61,318,2304,5.1,109,30,6.8
99,1640,1050,59,319,2288,5.1,107,32,6.8
99,1640,1050,59,319,2288,5.1,107,32,6.8
99,1650,1050,62,322,2282,5.1,102,29,6.8
99,1651,1050,61,324,2284,5.1,103,25,6.8
99,1651,1050,61,324,2284,5.1,103,25,6.8
99,1646,1050,61,319,2311,5.1,104,29,6.8
99,1646,1050,61,319,2311,5.1,104,29,6.8
99,1649,1050,59,333,2316,5.1,101,30,6.8
99,1649,1050,59,333,2316,5.1,101,30,6.8
99,1648,1050,59,326,2331,5.1,101,26,6.8
99,1648,1050,59,326,2331,5.1,101,26,6.8
